ID,行政區,地址,店名
0ea1cdec-956c-448c-a39b-7a244f31ed9f,大安區,台北市大安區遠東SOGO忠孝館-FLYING EAGLE,遠東SOGO忠孝館-FLYING EAGLE
0ec7ec78-3649-4fa6-8df3-7a476d60ae9b,大安區,台北市大安區遠東SOGO復興館-Berkemann,遠東SOGO復興館-Berkemann
0ecf3fe9-cf96-4191-b5ca-7193f9120e5f,大安區,台北市大安區遠東SOGO忠孝館-IF,遠東SOGO忠孝館-IF
0edad52f-239a-4187-ba40-9da2a5000845,大安區,台北市大安區遠東SOGO忠孝館-德風健康館,遠東SOGO忠孝館-德風健康館
0eff1d2b-82d9-477b-b3e4-791f77cc7189,大安區,台北市大安區遠東SOGO忠孝館-CASTELBAJAC,遠東SOGO忠孝館-CASTELBAJAC
0f41f8c9-a292-4fb0-8c1f-925c0d30f2de,大安區,台北市大安區STAYREAL,STAYREAL
0f67fb90-f4ab-4304-ac01-5646f60c64de,大安區,台北市大安區遠東SOGO忠孝館-ORIGINS品木宣言,遠東SOGO忠孝館-ORIGINS品木宣言
0f713926-b460-4ee8-8df3-39c9d206ad99,大安區,台北市大安區遠東SOGO忠孝館-HEATHER,遠東SOGO忠孝館-HEATHER
0f791984-a0e5-4b02-a401-3fa7f7afc66d,大安區,台北市大安區聖德科斯生機食品-和平安和,聖德科斯生機食品-和平安和
0f8a1192-5477-44e5-9c08-775d53bda3a8,大安區,台北市大安區10平方文具概念館,10平方文具概念館
0f98abdc-f238-4cfd-8c9b-e31cb5531711,大安區,台北市大安區遠東SOGO復興館-Michel Klein,遠東SOGO復興館-Michel Klein
0fbb0fad-e431-4c4f-95c3-90477a2456a2,大安區,台北市大安區遠東SOGO忠孝館-KENZO kids,遠東SOGO忠孝館-KENZO kids
0fbd7e82-e971-44cd-879f-da1cfdfefe5e,大安區,台北市大安區明曜百貨股份有限公司,明曜百貨股份有限公司
0fc98c42-ea36-4d28-9a9d-1af34132a324,大安區,台北市大安區遠東SOGO忠孝館-FERRAGAMO,遠東SOGO忠孝館-FERRAGAMO
0fca3156-4198-44d9-acd4-b66d279e500c,大安區,台北市大安區Mama Inca印加媽媽秘魯餐館,Mama Inca印加媽媽秘魯餐館
10068e91-4a52-4d01-b459-d828abe77f24,大安區,台北市大安區遠東SOGO復興館-ISSEY MIYAKE,遠東SOGO復興館-ISSEY MIYAKE
100a780e-133a-4b99-80f4-3091a8ed56f6,大安區,台北市大安區桌遊地下城,桌遊地下城
10373b98-5780-4b92-9a25-03f660248df6,大安區,台北市大安區遠東SOGO忠孝館-CHLOE,遠東SOGO忠孝館-CHLOE
103f188a-b258-4109-8c13-782d574f6698,大安區,台北市大安區遠東SOGO忠孝館-詩蘭慕,遠東SOGO忠孝館-詩蘭慕
10532f69-9aba-4d50-ae9a-f20b17776aaa,大安區,台北市大安區遠東SOGO忠孝館-SKII,遠東SOGO忠孝館-SKII
109d05f6-b979-4768-8a17-cf8d78090c4d,大安區,台北市大安區遠東SOGO忠孝館-McGREGOR,遠東SOGO忠孝館-McGREGOR
10e45f08-6029-4b9c-8cf6-6351d64ccb78,大安區,台北市大安區遠東SOGO忠孝館-0918,遠東SOGO忠孝館-0918
10f75656-aea5-45a5-a8e1-28416d115c0a,大安區,台北市大安區Phone Case瘋殼子信義安和店,Phone Case瘋殼子信義安和店
112e1e5a-59cd-4cf1-bd2a-2b9b70027f5a,大安區,台北市大安區木村屋烘焙坊,木村屋烘焙坊
113f7930-7699-4cf8-ad46-df5b7aa55ce7,大安區,台北市大安區遠東SOGO復興館-Ladies,遠東SOGO復興館-Ladies
1164af8a-b901-49bd-b1c5-b6b4533627a0,大安區,台北市大安區安好有限公司,安好有限公司
1174ee9e-cb1e-4f53-a778-4ae5a0c20b15,大安區,台北市大安區吐司利亞三號有限公司,吐司利亞三號有限公司
117d1574-49e3-45f7-bbe3-f8a4e106bc67,大安區,台北市大安區Level10,Level10
11b0806c-f0f6-42fe-8770-e262b72b4d64,大安區,台北市大安區遠東SOGO復興館-KOKKO,遠東SOGO復興館-KOKKO
11b5d922-c34b-4393-b3e6-fff2fe0248fb,大安區,台北市大安區遠東SOGO復興館-une nana cool,遠東SOGO復興館-une nana cool
11c783dd-9c0c-45ed-8df6-3849048708cf,大安區,台北市大安區遠東SOGO忠孝館-691綜合收銀台,遠東SOGO忠孝館-691綜合收銀台
11e50926-f491-4df3-a149-ba6645ece0fc,大安區,台北市大安區蕙風堂筆墨有限公司宣圖部,蕙風堂筆墨有限公司宣圖部
11f51830-2d2c-4f13-8dbd-a71428e758ba,大安區,台北市大安區遠東SOGO復興館-寶瑪,遠東SOGO復興館-寶瑪
12573003-e973-4b02-81af-277ed62392da,大安區,台北市大安區遠東SOGO忠孝館-FUGA FUGA,遠東SOGO忠孝館-FUGA FUGA
1266ca59-4205-4d78-aa41-5c2669418bb0,大安區,台北市大安區遠東SOGO忠孝館-LA PRAIRIE,遠東SOGO忠孝館-LA PRAIRIE
126cd2a6-0bed-429f-a033-1ef5b770e8cf,大安區,台北市大安區遠東SOGO復興館B2-V22綜合收銀台,遠東SOGO復興館B2-V22綜合收銀台
12749e3d-3880-400c-8ed4-6188799321c7,大安區,台北市大安區遠東SOGO忠孝館-I＇M PASTA PLUS,遠東SOGO忠孝館-I＇M PASTA PLUS
1274c1a9-4286-4036-9a7c-47719d362012,大安區,台北市大安區誠品生活股份有限公司安和分公司,誠品生活股份有限公司安和分公司
129e254c-450e-4938-9d99-bc2b98387135,大安區,台北市大安區遠東SOGO復興館-SCANPAN,遠東SOGO復興館-SCANPAN
12a6a992-3d6a-4292-bcd5-72d4736daf3a,大安區,台北市大安區遠東SOGO忠孝館-盛合屋,遠東SOGO忠孝館-盛合屋
12c39281-5bcf-44cc-8252-3cafa0423c99,大安區,台北市大安區遠東SOGO忠孝館-金澤美味壽司,遠東SOGO忠孝館-金澤美味壽司
130b34fe-23ff-4cae-8311-791164c03ec7,大安區,台北市大安區杜偉有限公司科大店,杜偉有限公司科大店
1311c28a-6411-442a-b131-e1c831fad81b,大安區,台北市大安區遠東SOGO敦化館-DELLA SPIGA,遠東SOGO敦化館-DELLA SPIGA
13b8a346-3fac-4dcf-a3d6-6d7b6882b6b4,大安區,台北市大安區活力飯糰,活力飯糰
143d2c5c-4106-4d60-8a91-1a0659c58303,大安區,台北市大安區遠東SOGO忠孝館-興葉,遠東SOGO忠孝館-興葉
