ID,行政區,地址,店名
118d96a8-e52d-44a5-b87d-ba1580757663,中山區,台北市中山區大食代美食廣場大直旗艦店香港食堂,大食代美食廣場大直旗艦店香港食堂
11f1e0f0-bf3a-42cc-b176-9de65450a15d,中山區,台北市中山區欣欣大眾市場股份有限公司,欣欣大眾市場股份有限公司
126df5ca-b406-4a06-88b8-30f217c5cc83,中山區,台北市中山區ATT e Life 大直店_White Plains(代代木),ATT e Life 大直店_White Plains(代代木)
127e05f9-3f5d-4d4d-824a-019a1c74ca58,中山區,台北市中山區Little Cloud Yoga Accessory,Little Cloud Yoga Accessory
12c81c56-f177-4937-b13c-4356c1847e09,中山區,台北市中山區三時生活實驗室,三時生活實驗室
139f7bc2-e4c7-4c5e-87b1-7242aca826a9,中山區,台北市中山區Qburger 中山農安店,Qburger 中山農安店
13b38cf3-fa53-4e67-a8c0-bfb62347d508,中山區,台北市中山區新光三越台北南西店一館-華歌爾,新光三越台北南西店一館-華歌爾
13b7842a-22ee-4c47-a97f-9d8b2f86dbba,中山區,台北市中山區新東陽-南京店,新東陽-南京店
13bcff0c-f344-4b2d-9e04-d508a142aa1c,中山區,台北市中山區童顏有機股份有限公司,童顏有機股份有限公司
141f228f-3bb6-468a-8121-be3ad7e68ebd,中山區,台北市中山區屈臣氏新南京店,屈臣氏新南京店
14259fc7-2162-4fb2-8781-a7b2a1a3671a,中山區,台北市中山區屈臣氏大直店,屈臣氏大直店
149ed919-6e03-4488-983a-f4c7847a4aee,中山區,台北市中山區天仁茗茶 南京復興店,天仁茗茶 南京復興店
14bd2beb-c113-4f18-bb97-49731359fdea,中山區,台北市中山區ATT e Life 大直店_創室運動休閒聯合特賣會,ATT e Life 大直店_創室運動休閒聯合特賣會
14f30d11-b4ee-4b83-b9eb-0fa55594e4df,中山區,台北市中山區舞齡咖啡館,舞齡咖啡館
1506ed8a-12fa-4d8a-a5a7-a6973c0a6bf6,中山區,台北市中山區麵屋武藏-神山店,麵屋武藏-神山店
